FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
cd8d306a15994e32,http://94.237.57.211:40271/stats/cd8d306a15994e32_index.html/stats.txt,,146,404,52,4,3,text/html,81.120199ms,,40ad192
eacdedff663c315a,http://94.237.57.211:40271/stats/eacdedff663c315a_index.html/stats.txt,,150,404,52,4,3,text/html,81.071037ms,,40ad196
abefbe112bef6b38,http://94.237.57.211:40271/stats/abefbe112bef6b38_index.html/stats.txt,,154,404,52,4,3,text/html,80.517684ms,,40ad19a
74f787abd000e282,http://94.237.57.211:40271/stats/74f787abd000e282_index.html/stats.txt,,152,404,52,4,3,text/html,83.007554ms,,40ad198
5ea3ab934f153df2,http://94.237.57.211:40271/stats/5ea3ab934f153df2_index.html/stats.txt,,159,404,52,4,3,text/html,81.322754ms,,40ad19f
be2216fb35ab6aa9,http://94.237.57.211:40271/stats/be2216fb35ab6aa9_index.html/stats.txt,,155,404,52,4,3,text/html,83.176122ms,,40ad19b
2a01d055f13c8daf,http://94.237.57.211:40271/stats/2a01d055f13c8daf_index.html/stats.txt,,158,404,52,4,3,text/html,81.725417ms,,40ad19e
079265fac95ab578,http://94.237.57.211:40271/stats/079265fac95ab578_index.html/stats.txt,,160,404,52,4,3,text/html,80.972904ms,,40ad1a0
5387192fe18c9c2b,http://94.237.57.211:40271/stats/5387192fe18c9c2b_index.html/stats.txt,,168,404,52,4,3,text/html,75.277029ms,,40ad1a8
dc8d622ba39f1daa,http://94.237.57.211:40271/stats/dc8d622ba39f1daa_index.html/stats.txt,,163,404,52,4,3,text/html,78.931159ms,,40ad1a3
90effda52b406455,http://94.237.57.211:40271/stats/90effda52b406455_index.html/stats.txt,,161,404,52,4,3,text/html,81.522106ms,,40ad1a1
ab75251cad08eb89,http://94.237.57.211:40271/stats/ab75251cad08eb89_index.html/stats.txt,,166,404,52,4,3,text/html,79.101333ms,,40ad1a6
23ca9a109b7d2eef,http://94.237.57.211:40271/stats/23ca9a109b7d2eef_index.html/stats.txt,,171,404,52,4,3,text/html,75.31313ms,,40ad1ab
4235ab337138e2cf,http://94.237.57.211:40271/stats/4235ab337138e2cf_index.html/stats.txt,,162,404,52,4,3,text/html,80.972568ms,,40ad1a2
05471ee6d3ba11cf,http://94.237.57.211:40271/stats/05471ee6d3ba11cf_index.html/stats.txt,,172,404,52,4,3,text/html,75.725311ms,,40ad1ac
3182a4fadc5a736c,http://94.237.57.211:40271/stats/3182a4fadc5a736c_index.html/stats.txt,,164,404,52,4,3,text/html,81.070597ms,,40ad1a4
49701174b076caf2,http://94.237.57.211:40271/stats/49701174b076caf2_index.html/stats.txt,,165,404,52,4,3,text/html,81.77285ms,,40ad1a5
954db438edd1e31e,http://94.237.57.211:40271/stats/954db438edd1e31e_index.html/stats.txt,,167,404,52,4,3,text/html,81.072152ms,,40ad1a7
dec4ea8cccd51562,http://94.237.57.211:40271/stats/dec4ea8cccd51562_index.html/stats.txt,,170,404,52,4,3,text/html,80.957199ms,,40ad1aa
1b1b8718316ef48b,http://94.237.57.211:40271/stats/1b1b8718316ef48b_index.html/stats.txt,,181,404,52,4,3,text/html,75.050591ms,,40ad1b5
fcad9fac23699fce,http://94.237.57.211:40271/stats/fcad9fac23699fce_index.html/stats.txt,,169,404,52,4,3,text/html,81.595167ms,,40ad1a9
64a84d00267bef2b,http://94.237.57.211:40271/stats/64a84d00267bef2b_index.html/stats.txt,,175,404,52,4,3,text/html,78.953521ms,,40ad1af
ff32671279cb8e62,http://94.237.57.211:40271/stats/ff32671279cb8e62_index.html/stats.txt,,187,404,52,4,3,text/html,76.090912ms,,40ad1bb
27cda3583b97e316,http://94.237.57.211:40271/stats/27cda3583b97e316_index.html/stats.txt,,185,404,52,4,3,text/html,76.210277ms,,40ad1b9
