FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile,Ffufhash
dac8957b5bed25d4,http://94.237.57.211:40271/stats/dac8957b5bed25d4_index.html/stats.txt,,845,404,52,4,3,text/html,86.69884ms,,85ed434d
4951f3c7eece5c31,http://94.237.57.211:40271/stats/4951f3c7eece5c31_index.html/stats.txt,,847,404,52,4,3,text/html,82.10159ms,,85ed434f
de1046c3a19258aa,http://94.237.57.211:40271/stats/de1046c3a19258aa_index.html/stats.txt,,841,404,52,4,3,text/html,90.267942ms,,85ed4349
34f1fc8fde226330,http://94.237.57.211:40271/stats/34f1fc8fde226330_index.html/stats.txt,,849,404,52,4,3,text/html,80.4617ms,,85ed4351
521c2924ad7a4f48,http://94.237.57.211:40271/stats/521c2924ad7a4f48_index.html/stats.txt,,846,404,52,4,3,text/html,84.471778ms,,85ed434e
58538e0339c4288f,http://94.237.57.211:40271/stats/58538e0339c4288f_index.html/stats.txt,,726,404,52,4,3,text/html,96.264725ms,,85ed42d6
17a5ebea762d4bca,http://94.237.57.211:40271/stats/17a5ebea762d4bca_index.html/stats.txt,,840,404,52,4,3,text/html,96.230642ms,,85ed4348
61742e3f969270d4,http://94.237.57.211:40271/stats/61742e3f969270d4_index.html/stats.txt,,853,404,52,4,3,text/html,78.873439ms,,85ed4355
ae611294aad1b502,http://94.237.57.211:40271/stats/ae611294aad1b502_index.html/stats.txt,,729,404,52,4,3,text/html,96.658699ms,,85ed42d9
42c77fb8f4ca82d2,http://94.237.57.211:40271/stats/42c77fb8f4ca82d2_index.html/stats.txt,,844,404,52,4,3,text/html,89.143883ms,,85ed434c
f562645d56dbbb71,http://94.237.57.211:40271/stats/f562645d56dbbb71_index.html/stats.txt,,858,404,52,4,3,text/html,77.086114ms,,85ed435a
50fe14f76a70789f,http://94.237.57.211:40271/stats/50fe14f76a70789f_index.html/stats.txt,,852,404,52,4,3,text/html,81.071938ms,,85ed4354
1b8e421003579b53,http://94.237.57.211:40271/stats/1b8e421003579b53_index.html/stats.txt,,855,404,52,4,3,text/html,80.33177ms,,85ed4357
55b04ac020c25f81,http://94.237.57.211:40271/stats/55b04ac020c25f81_index.html/stats.txt,,856,404,52,4,3,text/html,79.429311ms,,85ed4358
69fd816c541dc0aa,http://94.237.57.211:40271/stats/69fd816c541dc0aa_index.html/stats.txt,,859,404,52,4,3,text/html,79.385615ms,,85ed435b
378dc0cd1f30a23e,http://94.237.57.211:40271/stats/378dc0cd1f30a23e_index.html/stats.txt,,857,404,52,4,3,text/html,80.536777ms,,85ed4359
cd0a6aedcdc96e04,http://94.237.57.211:40271/stats/cd0a6aedcdc96e04_index.html/stats.txt,,860,404,52,4,3,text/html,80.063003ms,,85ed435c
d519b12bf46d9c5d,http://94.237.57.211:40271/stats/d519b12bf46d9c5d_index.html/stats.txt,,862,404,52,4,3,text/html,79.809062ms,,85ed435e
94d3f5619c6365f2,http://94.237.57.211:40271/stats/94d3f5619c6365f2_index.html/stats.txt,,864,404,52,4,3,text/html,79.782137ms,,85ed4360
562ed1765f73b454,http://94.237.57.211:40271/stats/562ed1765f73b454_index.html/stats.txt,,861,404,52,4,3,text/html,81.052627ms,,85ed435d
913768f0aa1d4480,http://94.237.57.211:40271/stats/913768f0aa1d4480_index.html/stats.txt,,865,404,52,4,3,text/html,76.79893ms,,85ed4361
6a1ecabf3b8a6908,http://94.237.57.211:40271/stats/6a1ecabf3b8a6908_index.html/stats.txt,,863,404,52,4,3,text/html,80.870249ms,,85ed435f
36f6ab2a634887cd,http://94.237.57.211:40271/stats/36f6ab2a634887cd_index.html/stats.txt,,866,404,52,4,3,text/html,83.218521ms,,85ed4362
66518ca1dbf5a970,http://94.237.57.211:40271/stats/66518ca1dbf5a970_index.html/stats.txt,,867,404,52,4,3,text/html,74.803425ms,,85ed4363
6ebf8318dcc79812,http://94.237.57.211:40271/stats/6ebf8318dcc79812_index.html/stats.txt,,869,404,52,4,3,text/html,79.449833ms,,85ed4365
bd443c208cc4eef2,http://94.237.57.211:40271/stats/bd443c208cc4eef2_index.html/stats.txt,,870,404,52,4,3,text/html,80.658419ms,,85ed4366
157a93f1703c6138,http://94.237.57.211:40271/stats/157a93f1703c6138_index.html/stats.txt,,871,404,52,4,3,text/html,78.863053ms,,85ed4367
c89ed16401375792,http://94.237.57.211:40271/stats/c89ed16401375792_index.html/stats.txt,,868,404,52,4,3,text/html,82.462286ms,,85ed4364
b3f0f090b888a275,http://94.237.57.211:40271/stats/b3f0f090b888a275_index.html/stats.txt,,873,404,52,4,3,text/html,80.690407ms,,85ed4369
ccdf9658a3844ab8,http://94.237.57.211:40271/stats/ccdf9658a3844ab8_index.html/stats.txt,,874,404,52,4,3,text/html,79.153426ms,,85ed436a
